NC_035780.1	2169616	2170594	NC_035780.1	1933500	1933600	DMR	53	-236017
NC_035780.1	2169940	2198004	NC_035780.1	1933500	1933600	DMR	53	-236341
NC_035780.1	2200370	2214720	NC_035780.1	1933500	1933600	DMR	53	-266771
NC_035780.1	2215606	2223571	NC_035780.1	1933500	1933600	DMR	53	-282007
NC_035780.1	2260471	2265634	NC_035780.1	2538900	2539000	DMR	-50	273267
NC_035780.1	2265679	2283419	NC_035780.1	2538900	2539000	DMR	-50	255482
NC_035780.1	2322055	2350944	NC_035780.1	2538900	2539000	DMR	-50	187957
NC_035780.1	2380664	2391321	NC_035780.1	2538900	2539000	DMR	-50	147580
NC_035780.1	2392317	2407896	NC_035780.1	2538900	2539000	DMR	-50	131005
NC_035780.1	2413119	2424450	NC_035780.1	2538900	2539000	DMR	-50	114451
NC_035780.1	2413594	2416601	NC_035780.1	2538900	2539000	DMR	-50	122300
NC_035780.1	2428485	2437730	NC_035780.1	2538900	2539000	DMR	-50	101171
NC_035780.1	2444648	2446603	NC_035780.1	2538900	2539000	DMR	-50	92298
NC_035780.1	2460941	2463301	NC_035780.1	2538900	2539000	DMR	-50	75600
NC_035780.1	2463664	2478866	NC_035780.1	2538900	2539000	DMR	-50	60035
NC_035780.1	2478727	2492972	NC_035780.1	2538900	2539000	DMR	-50	45929
NC_035780.1	2500364	2508028	NC_035780.1	2538900	2539000	DMR	-50	30873
NC_035780.1	2510379	2516296	NC_035780.1	2538900	2539000	DMR	-50	22605
NC_035780.1	2524425	2553408	NC_035780.1	2538900	2539000	DMR	-50	0
NC_035780.1	2554181	2599559	NC_035780.1	2538900	2539000	DMR	-50	-15182
NC_035780.1	2605983	2613799	NC_035780.1	2538900	2539000	DMR	-50	-66984
NC_035780.1	2622064	2630407	NC_035780.1	2538900	2539000	DMR	-50	-83065
NC_035780.1	2636102	2650036	NC_035780.1	2538900	2539000	DMR	-50	-97103
NC_035780.1	2650087	2651517	NC_035780.1	2538900	2539000	DMR	-50	-111088
NC_035780.1	2653510	2664271	NC_035780.1	2538900	2539000	DMR	-50	-114511
NC_035780.1	2665069	2670707	NC_035780.1	2538900	2539000	DMR	-50	-126070
NC_035780.1	2677962	2698757	NC_035780.1	2538900	2539000	DMR	-50	-138963
NC_035780.1	2715859	2743633	NC_035780.1	2538900	2539000	DMR	-50	-176860
NC_035780.1	2743875	2762522	NC_035780.1	2538900	2539000	DMR	-50	-204876
NC_035780.1	2764023	2768283	NC_035780.1	2538900	2539000	DMR	-50	-225024
NC_035780.1	2768318	2771708	NC_035780.1	2538900	2539000	DMR	-50	-229319
NC_035780.1	2836338	2838568	NC_035780.1	2538900	2539000	DMR	-50	-297339
NC_035780.1	2852608	2861907	NC_035780.1	2538900	2539000	DMR	-50	-313609
NC_035780.1	2863719	2875976	NC_035780.1	2538900	2539000	DMR	-50	-324720
NC_035780.1	2875976	2882219	NC_035780.1	2538900	2539000	DMR	-50	-336977
NC_035780.1	2897281	2904164	NC_035780.1	2538900	2539000	DMR	-50	-358282
NC_035780.1	2906683	2907477	NC_035780.1	2538900	2539000	DMR	-50	-367684
NC_035780.1	2919222	2924444	NC_035780.1	2538900	2539000	DMR	-50	-380223
NC_035780.1	2928484	2930094	NC_035780.1	2538900	2539000	DMR	-50	-389485
NC_035780.1	2931744	2936496	NC_035780.1	2538900	2539000	DMR	-50	-392745
NC_035780.1	2949747	2953009	NC_035780.1	2538900	2539000	DMR	-50	-410748
NC_035780.1	2979773	2989042	NC_035780.1	2538900	2539000	DMR	-50	-440774
NC_035780.1	2993656	2996780	NC_035780.1	2538900	2539000	DMR	-50	-454657
NC_035780.1	2997762	3000443	NC_035780.1	2538900	2539000	DMR	-50	-458763
NC_035780.1	3004876	3006396	NC_035780.1	2538900	2539000	DMR	-50	-465877
NC_035780.1	3012612	3016387	NC_035780.1	2538900	2539000	DMR	-50	-473613
NC_035780.1	3015789	3025125	NC_035780.1	2538900	2539000	DMR	-50	-476790
NC_035780.1	3016638	3022277	NC_035780.1	2538900	2539000	DMR	-50	-477639
NC_035780.1	3026213	3049596	NC_035780.1	2538900	2539000	DMR	-50	-487214
NC_035780.1	3034858	3043005	NC_035780.1	2538900	2539000	DMR	-50	-495859
NC_035780.1	3051760	3053547	NC_035780.1	2538900	2539000	DMR	-50	-512761
NC_035780.1	3070311	3078520	NC_035780.1	2538900	2539000	DMR	-50	-531312
NC_035780.1	3101787	3114765	NC_035780.1	2538900	2539000	DMR	-50	-562788
NC_035780.1	3114949	3115751	NC_035780.1	2538900	2539000	DMR	-50	-575950
NC_035780.1	3123534	3139605	NC_035780.1	2538900	2539000	DMR	-50	-584535
NC_035780.1	3141167	3150711	NC_035780.1	2538900	2539000	DMR	-50	-602168
NC_035780.1	3155262	3161565	NC_035780.1	2538900	2539000	DMR	-50	-616263
NC_035780.1	3189045	3193152	NC_035780.1	2538900	2539000	DMR	-50	-650046
NC_035780.1	3196099	3211319	NC_035780.1	2538900	2539000	DMR	-50	-657100
NC_035780.1	3211541	3232507	NC_035780.1	2538900	2539000	DMR	-50	-672542
NC_035780.1	3233170	3235688	NC_035780.1	2538900	2539000	DMR	-50	-694171
NC_035780.1	3238126	3250761	NC_035780.1	2538900	2539000	DMR	-50	-699127
NC_035780.1	3245892	3265788	NC_035780.1	2538900	2539000	DMR	-50	-706893
NC_035780.1	3323506	3325002	NC_035780.1	2538900	2539000	DMR	-50	-784507
NC_035780.1	3341512	3342570	NC_035780.1	2538900	2539000	DMR	-50	-802513
NC_035780.1	3342747	3343880	NC_035780.1	2538900	2539000	DMR	-50	-803748
NC_035780.1	3343958	3345355	NC_035780.1	2538900	2539000	DMR	-50	-804959
NC_035780.1	3348104	3354091	NC_035780.1	2538900	2539000	DMR	-50	-809105
NC_035780.1	3360585	3366567	NC_035780.1	2538900	2539000	DMR	-50	-821586
NC_035780.1	3376106	3379058	NC_035780.1	2538900	2539000	DMR	-50	-837107
NC_035780.1	3379153	3381662	NC_035780.1	2538900	2539000	DMR	-50	-840154
NC_035780.1	3399989	3408434	NC_035780.1	2538900	2539000	DMR	-50	-860990
NC_035780.1	3414281	3415915	NC_035780.1	2538900	2539000	DMR	-50	-875282
NC_035780.1	3424450	3436311	NC_035780.1	2538900	2539000	DMR	-50	-885451
NC_035780.1	3438774	3464408	NC_035780.1	2538900	2539000	DMR	-50	-899775
NC_035780.1	3473206	3486317	NC_035780.1	2538900	2539000	DMR	-50	-934207
NC_035780.1	3492475	3493506	NC_035780.1	2538900	2539000	DMR	-50	-953476
NC_035780.1	3507345	3512512	NC_035780.1	2538900	2539000	DMR	-50	-968346
NC_035780.1	3517611	3518657	NC_035780.1	2538900	2539000	DMR	-50	-978612
NC_035780.1	3519458	3522700	NC_035780.1	2538900	2539000	DMR	-50	-980459
NC_035780.1	3527994	3528887	NC_035780.1	2538900	2539000	DMR	-50	-988995
NC_035780.1	3537514	3538463	NC_035780.1	2538900	2539000	DMR	-50	-998515
NC_035780.1	3542837	3543632	NC_035780.1	2538900	2539000	DMR	-50	-1003838
NC_035780.1	3545295	3550207	NC_035780.1	2538900	2539000	DMR	-50	-1006296
NC_035780.1	3550315	3552602	NC_035780.1	2538900	2539000	DMR	-50	-1011316
NC_035780.1	3554796	3556838	NC_035780.1	2538900	2539000	DMR	-50	-1015797
NC_035780.1	3559448	3572274	NC_035780.1	2538900	2539000	DMR	-50	-1020449
NC_035780.1	3571851	3586138	NC_035780.1	2538900	2539000	DMR	-50	-1032852
NC_035780.1	3590620	3602303	NC_035780.1	2538900	2539000	DMR	-50	-1051621
NC_035780.1	3603654	3635803	NC_035780.1	2538900	2539000	DMR	-50	-1064655
NC_035780.1	3605677	3608565	NC_035780.1	2538900	2539000	DMR	-50	-1066678
NC_035780.1	3637454	3642567	NC_035780.1	2538900	2539000	DMR	-50	-1098455
NC_035780.1	3643906	3644577	NC_035780.1	2538900	2539000	DMR	-50	-1104907
NC_035780.1	3672033	3679631	NC_035780.1	2538900	2539000	DMR	-50	-1133034
NC_035780.1	3685823	3694132	NC_035780.1	2538900	2539000	DMR	-50	-1146824
NC_035780.1	3696069	3702892	NC_035780.1	2538900	2539000	DMR	-50	-1157070
NC_035780.1	3709487	3731355	NC_035780.1	2538900	2539000	DMR	-50	-1170488
NC_035780.1	3742213	3743271	NC_035780.1	2538900	2539000	DMR	-50	-1203214
NC_035780.1	3746784	3752164	NC_035780.1	2538900	2539000	DMR	-50	-1207785
NC_035780.1	3752583	3757797	NC_035780.1	2538900	2539000	DMR	-50	-1213584
NC_035780.1	3758532	3765298	NC_035780.1	2538900	2539000	DMR	-50	-1219533
NC_035780.1	3766207	3769475	NC_035780.1	2538900	2539000	DMR	-50	-1227208
NC_035780.1	3771199	3779809	NC_035780.1	2538900	2539000	DMR	-50	-1232200
NC_035780.1	3779863	3788827	NC_035780.1	2538900	2539000	DMR	-50	-1240864
NC_035780.1	3793738	3799748	NC_035780.1	2538900	2539000	DMR	-50	-1254739
NC_035780.1	3812208	3816668	NC_035780.1	2538900	2539000	DMR	-50	-1273209
NC_035780.1	3821736	3830259	NC_035780.1	2538900	2539000	DMR	-50	-1282737
NC_035780.1	3833913	3850572	NC_035780.1	2538900	2539000	DMR	-50	-1294914
NC_035780.1	3850672	3852462	NC_035780.1	2538900	2539000	DMR	-50	-1311673
NC_035780.1	3855403	3879259	NC_035780.1	2538900	2539000	DMR	-50	-1316404
NC_035780.1	3879644	3900475	NC_035780.1	2538900	2539000	DMR	-50	-1340645
NC_035780.1	3914300	3918047	NC_035780.1	2538900	2539000	DMR	-50	-1375301
NC_035780.1	3920144	3928549	NC_035780.1	2538900	2539000	DMR	-50	-1381145
NC_035780.1	3930723	3933945	NC_035780.1	2538900	2539000	DMR	-50	-1391724
NC_035780.1	3934135	3936908	NC_035780.1	2538900	2539000	DMR	-50	-1395136
NC_035780.1	3939048	3949872	NC_035780.1	2538900	2539000	DMR	-50	-1400049
NC_035780.1	3953804	3966889	NC_035780.1	2538900	2539000	DMR	-50	-1414805
NC_035780.1	3977190	3992465	NC_035780.1	2538900	2539000	DMR	-50	-1438191
NC_035780.1	3996432	4013875	NC_035780.1	2538900	2539000	DMR	-50	-1457433
NC_035780.1	4012455	4013027	NC_035780.1	2538900	2539000	DMR	-50	-1473456
NC_035780.1	4014035	4018721	NC_035780.1	2538900	2539000	DMR	-50	-1475036
NC_035780.1	4019514	4023265	NC_035780.1	2538900	2539000	DMR	-50	-1480515
NC_035780.1	4023314	4027505	NC_035780.1	2538900	2539000	DMR	-50	-1484315
NC_035780.1	4035331	4046467	NC_035780.1	2538900	2539000	DMR	-50	-1496332
NC_035780.1	4063705	4068299	NC_035780.1	2538900	2539000	DMR	-50	-1524706
NC_035780.1	4071898	4073025	NC_035780.1	2538900	2539000	DMR	-50	-1532899
NC_035780.1	4075792	4090455	NC_035780.1	2538900	2539000	DMR	-50	-1536793
NC_035780.1	4096590	4100442	NC_035780.1	2538900	2539000	DMR	-50	-1557591
NC_035780.1	4101243	4105914	NC_035780.1	2538900	2539000	DMR	-50	-1562244
NC_035780.1	4106001	4111699	NC_035780.1	2538900	2539000	DMR	-50	-1567002
NC_035780.1	4111587	4123104	NC_035780.1	2538900	2539000	DMR	-50	-1572588
NC_035780.1	4126655	4142083	NC_035780.1	2538900	2539000	DMR	-50	-1587656
NC_035780.1	4153587	4165615	NC_035780.1	2538900	2539000	DMR	-50	-1614588
NC_035780.1	4168100	4178564	NC_035780.1	2538900	2539000	DMR	-50	-1629101
NC_035780.1	4180766	4184023	NC_035780.1	2538900	2539000	DMR	-50	-1641767
NC_035780.1	4184237	4187276	NC_035780.1	2538900	2539000	DMR	-50	-1645238
NC_035780.1	4189520	4197602	NC_035780.1	2538900	2539000	DMR	-50	-1650521
NC_035780.1	4201451	4205190	NC_035780.1	2538900	2539000	DMR	-50	-1662452
NC_035780.1	4219525	4243840	NC_035780.1	2538900	2539000	DMR	-50	-1680526
NC_035780.1	4244302	4263987	NC_035780.1	2538900	2539000	DMR	-50	-1705303
NC_035780.1	4267666	4269413	NC_035780.1	2538900	2539000	DMR	-50	-1728667
NC_035780.1	4282771	4298209	NC_035780.1	2538900	2539000	DMR	-50	-1743772
NC_035780.1	4301652	4307708	NC_035780.1	2538900	2539000	DMR	-50	-1762653
NC_035780.1	4312895	4317345	NC_035780.1	2538900	2539000	DMR	-50	-1773896
NC_035780.1	4330509	4337426	NC_035780.1	2538900	2539000	DMR	-50	-1791510
NC_035780.1	4342763	4354904	NC_035780.1	2538900	2539000	DMR	-50	-1803764
NC_035780.1	4354977	4367161	NC_035780.1	2538900	2539000	DMR	-50	-1815978
NC_035780.1	4368778	4372780	NC_035780.1	2538900	2539000	DMR	-50	-1829779
NC_035780.1	4373699	4380364	NC_035780.1	2538900	2539000	DMR	-50	-1834700
NC_035780.1	4382243	4388459	NC_035780.1	2538900	2539000	DMR	-50	-1843244
NC_035780.1	4389141	4394485	NC_035780.1	2538900	2539000	DMR	-50	-1850142
NC_035780.1	4397181	4401310	NC_035780.1	2538900	2539000	DMR	-50	-1858182
NC_035780.1	4408651	4429034	NC_035780.1	2538900	2539000	DMR	-50	-1869652
NC_035780.1	4528857	4535657	NC_035780.1	2538900	2539000	DMR	-50	-1989858
NC_035780.1	4538920	4548247	NC_035780.1	2538900	2539000	DMR	-50	-1999921
NC_035780.1	4557742	4565740	NC_035780.1	2538900	2539000	DMR	-50	-2018743
NC_035780.1	4593889	4598966	NC_035780.1	2538900	2539000	DMR	-50	-2054890
NC_035780.1	4600555	4637023	NC_035780.1	2538900	2539000	DMR	-50	-2061556
NC_035780.1	4604009	4606600	NC_035780.1	2538900	2539000	DMR	-50	-2065010
NC_035780.1	4632147	4635001	NC_035780.1	2538900	2539000	DMR	-50	-2093148
NC_035780.1	4638763	4655938	NC_035780.1	2538900	2539000	DMR	-50	-2099764
NC_035780.1	4659717	4675435	NC_035780.1	2538900	2539000	DMR	-50	-2120718
NC_035780.1	4681704	4694463	NC_035780.1	2538900	2539000	DMR	-50	-2142705
NC_035780.1	4697237	4699348	NC_035780.1	2538900	2539000	DMR	-50	-2158238
NC_035780.1	4701559	4705850	NC_035780.1	2538900	2539000	DMR	-50	-2162560
NC_035780.1	4707053	4710471	NC_035780.1	2538900	2539000	DMR	-50	-2168054
NC_035780.1	4712174	4712954	NC_035780.1	2538900	2539000	DMR	-50	-2173175
NC_035780.1	4712962	4726844	NC_035780.1	2538900	2539000	DMR	-50	-2173963
NC_035780.1	4741769	4747575	NC_035780.1	2538900	2539000	DMR	-50	-2202770
NC_035780.1	4749521	4779422	NC_035780.1	2538900	2539000	DMR	-50	-2210522
NC_035780.1	4790897	4793704	NC_035780.1	2538900	2539000	DMR	-50	-2251898
NC_035780.1	4801569	4815766	NC_035780.1	2538900	2539000	DMR	-50	-2262570
NC_035780.1	4821192	4825826	NC_035780.1	2538900	2539000	DMR	-50	-2282193
NC_035780.1	4847455	4859825	NC_035780.1	2538900	2539000	DMR	-50	-2308456
NC_035780.1	4873877	4876877	NC_035780.1	2538900	2539000	DMR	-50	-2334878
NC_035780.1	4877869	4890053	NC_035780.1	2538900	2539000	DMR	-50	-2338870
NC_035780.1	4895023	4904987	NC_035780.1	2538900	2539000	DMR	-50	-2356024
NC_035780.1	4917459	4942587	NC_035780.1	2538900	2539000	DMR	-50	-2378460
NC_035780.1	4959372	4991977	NC_035780.1	2538900	2539000	DMR	-50	-2420373
NC_035780.1	4992543	5016848	NC_035780.1	2538900	2539000	DMR	-50	-2453544
NC_035780.1	5020866	5041322	NC_035780.1	2538900	2539000	DMR	-50	-2481867
NC_035780.1	5039897	5074279	NC_035780.1	2538900	2539000	DMR	-50	-2500898
NC_035780.1	5090616	5128577	NC_035780.1	2538900	2539000	DMR	-50	-2551617
NC_035780.1	5128880	5129608	NC_035780.1	2538900	2539000	DMR	-50	-2589881
NC_035780.1	5129687	5139634	NC_035780.1	2538900	2539000	DMR	-50	-2590688
NC_035780.1	5170006	5210712	NC_035780.1	2538900	2539000	DMR	-50	-2631007
NC_035780.1	5226306	5247588	NC_035780.1	2538900	2539000	DMR	-50	-2687307
NC_035780.1	5256402	5259634	NC_035780.1	2538900	2539000	DMR	-50	-2717403
NC_035780.1	5268354	5275155	NC_035780.1	2538900	2539000	DMR	-50	-2729355
NC_035780.1	5287066	5292105	NC_035780.1	2538900	2539000	DMR	-50	-2748067
NC_035780.1	5300793	5324822	NC_035780.1	2538900	2539000	DMR	-50	-2761794
NC_035780.1	5329422	5345609	NC_035780.1	2538900	2539000	DMR	-50	-2790423
NC_035780.1	5346926	5349837	NC_035780.1	2538900	2539000	DMR	-50	-2807927
NC_035780.1	5356777	5361548	NC_035780.1	2538900	2539000	DMR	-50	-2817778
NC_035780.1	5400975	5403441	NC_035780.1	2538900	2539000	DMR	-50	-2861976
NC_035780.1	5404872	5420338	NC_035780.1	2538900	2539000	DMR	-50	-2865873
NC_035780.1	5442762	5461992	NC_035780.1	2538900	2539000	DMR	-50	-2903763
NC_035780.1	5462299	5466084	NC_035780.1	2538900	2539000	DMR	-50	-2923300
NC_035780.1	5474916	5505507	NC_035780.1	2538900	2539000	DMR	-50	-2935917
NC_035780.1	5504736	5508280	NC_035780.1	2538900	2539000	DMR	-50	-2965737
NC_035780.1	5508309	5527197	NC_035780.1	2538900	2539000	DMR	-50	-2969310
NC_035780.1	5527458	5918223	NC_035780.1	2538900	2539000	DMR	-50	-2988459
NC_035780.1	5549998	5566416	NC_035780.1	2538900	2539000	DMR	-50	-3010999
NC_035780.1	5739590	5745436	NC_035780.1	2538900	2539000	DMR	-50	-3200591
NC_035780.1	5748110	5764084	NC_035780.1	2538900	2539000	DMR	-50	-3209111
NC_035780.1	5768957	5772628	NC_035780.1	2538900	2539000	DMR	-50	-3229958
NC_035780.1	5779138	5786878	NC_035780.1	2538900	2539000	DMR	-50	-3240139
NC_035780.1	5794526	5795387	NC_035780.1	2538900	2539000	DMR	-50	-3255527
NC_035780.1	5797011	5805118	NC_035780.1	2538900	2539000	DMR	-50	-3258012
NC_035780.1	5848333	5860906	NC_035780.1	2538900	2539000	DMR	-50	-3309334
NC_035780.1	5930292	5936120	NC_035780.1	2538900	2539000	DMR	-50	-3391293
NC_035780.1	5938815	5951391	NC_035780.1	2538900	2539000	DMR	-50	-3399816
NC_035780.1	5953052	5962871	NC_035780.1	2538900	2539000	DMR	-50	-3414053
NC_035780.1	5970912	5984287	NC_035780.1	2538900	2539000	DMR	-50	-3431913
NC_035780.1	5980350	5982751	NC_035780.1	2538900	2539000	DMR	-50	-3441351
NC_035780.1	5984389	5985241	NC_035780.1	2538900	2539000	DMR	-50	-3445390
NC_035780.1	5986885	5995339	NC_035780.1	2538900	2539000	DMR	-50	-3447886
NC_035780.1	6029253	6044691	NC_035780.1	2538900	2539000	DMR	-50	-3490254
NC_035780.1	6079947	6105371	NC_035780.1	2538900	2539000	DMR	-50	-3540948
NC_035780.1	6105477	6115961	NC_035780.1	2538900	2539000	DMR	-50	-3566478
NC_035780.1	6128030	6129157	NC_035780.1	2538900	2539000	DMR	-50	-3589031
